statement,fact,fact_explanation,fact_confidence,physical,physical_explanation,physical_confidence,literal language,literal language_explanation,literal language_confidence,positive,positive_explanation,positive_confidence,knowledge,knowledge_explanation,knowledge_confidence,everyday,everyday_explanation,everyday_confidence,commonsense,design_point,model
"War has no winners, so diplomacy should always come first.",0,Whether war has no winners is debatable. It is not objective fact.,4,0,War and diplomacy are human affairs. It is not physical.,4,0,'War has no winners' is hyperbolic aphorism. It is not literal.,4,0,'Should come first' is a value prescription. It is not a positive claim.,4,0,It concludes prioritizing diplomacy from war's costs. It is an inference.,4,0,Geopolitics exceeds personal experience. It is abstract.,4,People recognize that war causes suffering on all sides.,"['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",anthropic/claude-opus-5.5
"Corruption is a cancer, so it must be cut out early.",0,The spread claim is a subjective judgment. It is not provable.,3,0,Corruption is a human social phenomenon. It is not physical.,4,0,It uses a cancer metaphor. It is not literal.,4,0,'Must be cut out' is a prescriptive judgment. It is not empirical.,4,0,It infers early action from corruption's spreading nature. It is a conclusion.,4,0,Institutional corruption is a systemic pattern. It is not everyday.,3,People believe corruption spreads and worsens if not addressed quickly.,"['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",anthropic/claude-opus-5.5
"Tradition is a compass, not a cage, so societies should evolve.",0,The proper role of tradition is subjective. It cannot be proven.,4,0,Tradition is socially constructed. It is not physical.,4,0,Compass and cage are metaphors. It is not literal.,4,0,'Should evolve' expresses a value. It is not a positive law.,4,0,It concludes evolution from tradition's guiding role. It is an inference.,4,0,Societal evolution is a broad concept. It is not everyday.,4,People value heritage as guidance while accepting change over time.,"['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",anthropic/claude-opus-5.5
"Silence is complicity, so citizens should speak out against injustice.",0,Equating silence with complicity is contested. It is not fact.,4,0,Injustice and citizenship are social. It is not physical.,4,0,'Silence is complicity' is a metaphorical aphorism. It is not literal.,3,0,'Should speak out' is a moral norm. It is not empirical.,4,0,It derives a duty to speak from the premise about silence. It is a conclusion.,4,0,Collective moral responsibility is an abstract concept. It is not everyday.,3,Many believe inaction in the face of wrongdoing helps it continue.,"['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",anthropic/claude-opus-5.5
"The pen is mightier than the sword, so a free press must be protected.",0,Whether writing outweighs force is subjective. It is not provable.,4,0,The press is a human institution. It is not physical.,4,0,It is a classic metonymic proverb. It is not literal.,4,0,'Must be protected' prescribes a value. It is not positive.,4,0,It infers protecting the press from writing's power. It is an inference.,4,0,The press's societal influence exceeds personal experience. It is abstract.,4,People believe journalism holds power accountable more effectively than force.,"['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",anthropic/claude-opus-5.5
"Charity begins at home, so nations should fix domestic problems first.",0,Domestic versus foreign priority is debated. It cannot be proven.,4,0,Nations and charity are human constructs. It is not physical.,4,0,'Charity begins at home' is a proverb applied figuratively. It is not literal.,4,0,'Should fix first' is a value judgment. It is not empirical.,4,0,It applies the proverb to conclude national priorities. It is an inference.,4,0,National policy priorities exceed individual experience. It is abstract.,4,Many people feel obligations to one's own community come before distant ones.,"['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'abstract']",anthropic/claude-opus-5.5
"Power corrupts, so absolute power corrupts absolutely.",0,"It cannot be objectively proven and some leaders are counterexamples, so it is not a demonstrable fact. Confident.",4,0,"Power is a human social construct, not a physical quantity. Very confident.",4,0,"This is Lord Acton's famous aphorism, not plain literal description. Very confident.",4,1,"It claims a regularity in how people behave with power rather than prescribing what they should do. Fairly confident, though it carries a moral tone.",3,0,"It moves from a premise about power to a stronger conclusion about absolute power. Fairly confident, since it is an inference rather than a bare observation.",3,0,The claim generalizes across political history and cannot be verified through personal experience alone. Confident.,4,People widely believe unchecked authority tends to lead to abuse.,"['opinion', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5
"Money talks, so the richest voices drown out everyone else in politics.",0,The degree of wealth's influence is contested and not objectively settled. Confident.,4,0,Money and politics are both human institutions rather than physical phenomena. Very confident.,4,0,"The phrases 'money talks' and 'drown out' are metaphors, not literal speech. Very confident.",4,1,It describes how politics supposedly works rather than how it ought to work. Fairly confident.,3,0,It draws a conclusion about politics from a premise about money's influence. Confident.,4,0,Systemic political influence is not observable through one person's experience. Confident.,4,People commonly assume wealth buys political influence.,"['opinion', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5
"A rising tide lifts all boats, so economic growth helps everyone.",0,"Economists dispute whether growth benefits everyone, so it is not a proven fact. Confident.",4,0,"The economy is a socially constructed system, not a physical one. Very confident.",4,0,The tide and boats are a metaphor for the economy and its people. Very confident.,4,1,It asserts an economic regularity rather than a value judgment. Fairly confident.,3,0,It applies a general principle to reach a conclusion about growth. Confident.,4,0,Macroeconomic effects cannot be seen through individual experience. Confident.,4,It is a common belief that general prosperity spreads broadly.,"['opinion', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5
"Printing money pours fuel on inflation's fire, so prices will soar.",0,"The magnitude and certainty of the effect are debated, so it is not demonstrable fact. Fairly confident.",3,0,Money and prices are human conventions rather than natural laws. Confident.,4,0,The 'fuel on fire' metaphor and the hyperbolic 'soar' make it figurative. Very confident.,4,1,It predicts an empirical economic outcome rather than prescribing policy. Confident.,4,0,It infers rising prices from monetary expansion. Confident.,4,0,Monetary dynamics cannot be observed through individual experience alone. Confident.,4,Many people believe expanding the money supply drives prices up.,"['opinion', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5
"History repeats itself, so empires built on greed will crumble.",0,The prediction cannot be objectively proven. Confident.,4,0,Empires are human political creations. Very confident.,4,0,'History repeats itself' is an aphorism and 'crumble' is a metaphor. Very confident.,4,1,"It predicts a historical pattern rather than prescribing behavior. Fairly confident, since 'greed' carries moral tone.",3,0,It applies a general historical principle to predict an outcome. Confident.,4,0,The rise and fall of empires is beyond personal observation. Very confident.,4,People often expect past patterns of imperial collapse to recur.,"['opinion', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5
"Markets are herds, so one panic sends investors stampeding for the exits.",0,The claim that one panic always triggers a stampede is an interpretive generalization rather than proven fact. Fairly confident.,3,0,Markets are human institutions. Very confident.,4,0,Herds and stampedes are metaphors for investor behavior. Very confident.,4,1,It describes a behavioral regularity in markets rather than a norm. Confident.,4,0,It concludes that panics spread from the premise that markets behave like herds. Confident.,4,0,Market-wide dynamics are not observable in everyday life. Fairly confident.,3,People know that financial fear tends to spread contagiously.,"['opinion', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5
"Trust arrives on foot but leaves on horseback, so reputations collapse faster than they grow.",0,The asymmetry is a generalization that is not strictly proven. Fairly confident.,3,0,Trust and reputation are social perceptions. Very confident.,4,0,The foot and horseback imagery is a proverb-like metaphor. Very confident.,4,1,It describes a regularity in how reputations change rather than a norm. Confident.,4,0,It draws a conclusion about reputations from the premise about trust. Confident.,4,0,"The claim spans institutions and public reputations, though individuals partly experience it. Somewhat unconfident.",2,People sense that trust is slow to build and quick to lose.,"['opinion', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-opus-5.5
