statement,fact,fact_explanation,fact_confidence,physical,physical_explanation,physical_confidence,literal language,literal language_explanation,literal language_confidence,positive,positive_explanation,positive_confidence,knowledge,knowledge_explanation,knowledge_confidence,everyday,everyday_explanation,everyday_confidence,commonsense,design_point,model
The early bird catches the worm.,1,Bird foraging behavior is empirically observable. Confidence 3.,3,1,Biological foraging and competition are objective natural processes. Confidence 3.,3,0,It uses birds and worms as a metaphor for opportunity. Confidence 4.,4,0,It advises punctuality and initiative. Confidence 4.,4,0,"It infers that acting early yields advantage, based on foraging. Confidence 4.",4,0,It generalizes about timing and competition. Confidence 4.,4,It expresses the common advantage of acting promptly.,"['fact', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",deepseek/deepseek-v4.1-flash
The whole is greater than the sum of its parts.,1,Emergence in systems can be demonstrated independently. Confidence 3.,3,1,Complex physical systems often show emergent behavior. Confidence 3.,3,0,It uses a mathematical-sounding aphorism metaphorically. Confidence 3.,3,0,It supports valuing teamwork and integration. Confidence 3.,3,0,It infers emergent properties from component interactions. Confidence 4.,4,0,It states a systems regularity beyond individual parts. Confidence 4.,4,It expresses the common insight that cooperation can create emergent value.,"['fact', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",deepseek/deepseek-v4.1-flash
"United we stand, divided we fall.",1,The strength of combined versus separate units is testable. Confidence 3.,3,1,Combined structures can be objectively stronger than isolated parts. Confidence 3.,3,0,It uses standing and falling as a metaphor for success and failure. Confidence 4.,4,0,It urges solidarity as a social value. Confidence 4.,4,0,It infers that unity preserves strength and division causes collapse. Confidence 4.,4,0,It generalizes about groups beyond one situation. Confidence 4.,4,It reflects the common belief that solidarity brings strength and safety.,"['fact', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",deepseek/deepseek-v4.1-flash
A chain is only as strong as its weakest link.,1,Tensile failure at the weakest link is demonstrable. Confidence 4.,4,1,This is an objective property of linked physical structures. Confidence 4.,4,0,It uses a chain as a metaphor for teams or systems. Confidence 4.,4,0,It advises strengthening weak points. Confidence 4.,4,0,It infers system failure from the weakest component. Confidence 4.,4,0,It states a general engineering regularity. Confidence 4.,4,It captures the common engineering and social truth that weak points limit performance.,"['fact', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",deepseek/deepseek-v4.1-flash
"The bigger they are, the harder they fall.",1,"Larger falling objects often have greater impact, testable. Confidence 3.",3,1,"Mass, gravity, and impact are objective physical factors. Confidence 4.",4,0,It uses falling as hyperbole and metaphor for humiliation. Confidence 4.,4,0,It warns against arrogance and overconfidence. Confidence 3.,3,0,It infers greater impact from greater mass or status. Confidence 4.,4,0,It generalizes about size and downfall. Confidence 4.,4,It expresses the common warning that great size or status brings greater risk.,"['fact', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",deepseek/deepseek-v4.1-flash
"Where there's smoke, there's fire.",1,Smoke as a sign of combustion is empirically demonstrable. Confidence 4.,4,1,Combustion and smoke production are objective physical processes. Confidence 4.,4,0,It uses smoke as a metaphor for evidence of trouble. Confidence 4.,4,0,It advises investigating suspicion rather than ignoring it. Confidence 3.,3,0,It infers a hidden cause from an observable effect. Confidence 4.,4,0,It states a general causal sign beyond one fire. Confidence 4.,4,It reflects the common assumption that visible signs point to hidden causes.,"['fact', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",deepseek/deepseek-v4.1-flash
An ounce of prevention is worth a pound of cure.,1,The cost-effectiveness of prevention can be empirically tested. Confidence 3.,3,1,Prevention often concerns objective health or material maintenance. Confidence 3.,3,0,It uses weights as a metaphor for cost and benefit. Confidence 4.,4,0,It advises preventive action as a value. Confidence 4.,4,0,It infers that early effort avoids greater later cost. Confidence 4.,4,0,It generalizes about risk and effort across domains. Confidence 4.,4,It expresses the common wisdom that avoiding trouble is cheaper than fixing it.,"['fact', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",deepseek/deepseek-v4.1-flash
"Measure twice, cut once.",1,The literal carpentry claim can be tested. Confidence 4.,4,1,Measurement and cutting involve objective geometry and material properties. Confidence 4.,4,0,It uses carpentry as an aphoristic metaphor for caution. Confidence 4.,4,0,It advises careful preparation as a work norm. Confidence 4.,4,0,It infers that checking measurements prevents wasted cuts. Confidence 4.,4,0,It generalizes about measurement and irreversible action. Confidence 4.,4,It captures the common workshop rule that careful preparation avoids waste.,"['fact', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",deepseek/deepseek-v4.1-flash
You are what you eat.,1,Nutrition science can test diet's effects on the body. Confidence 3.,3,1,Food chemistry and metabolism are objective biological processes. Confidence 3.,3,0,It uses identity as a metaphor for dietary influence. Confidence 4.,4,0,It advises choosing food carefully. Confidence 4.,4,0,It infers that diet shapes body and health. Confidence 3.,3,0,It states a general nutrition principle beyond one meal. Confidence 3.,3,It reflects the common idea that diet strongly shapes health and body.,"['fact', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",deepseek/deepseek-v4.1-flash
A journey of a thousand miles begins with a single step.,1,The literal claim about distance and steps is demonstrable. Confidence 3.,3,1,Locomotion and distance are objective physical quantities. Confidence 3.,3,0,It uses a long journey as hyperbole and metaphor. Confidence 4.,4,0,It advises starting rather than procrastinating. Confidence 4.,4,0,It infers that large goals require an initial action. Confidence 4.,4,0,It generalizes about incremental progress. Confidence 4.,4,It expresses the common insight that large goals require a first action.,"['fact', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",deepseek/deepseek-v4.1-flash
All that glitters is not gold.,1,"Some glittering minerals are not gold, empirically testable. Confidence 4.",4,1,Material properties like luster and composition are objective. Confidence 4.,4,0,It uses glitter and gold as a metaphor for appearances. Confidence 4.,4,0,It advises not judging by superficial appearance. Confidence 4.,4,0,It infers that appearance can mislead about value. Confidence 4.,4,0,It states a general warning beyond one object. Confidence 4.,4,It reflects the common warning that appearances can be misleading.,"['fact', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",deepseek/deepseek-v4.1-flash
