statement,fact,fact_explanation,fact_confidence,physical,physical_explanation,physical_confidence,literal language,literal language_explanation,literal language_confidence,positive,positive_explanation,positive_confidence,knowledge,knowledge_explanation,knowledge_confidence,everyday,everyday_explanation,everyday_confidence,commonsense,design_point,model
"The sky is black as ink, so a downpour is coming.",1,"Rainfall can be objectively observed, though dark skies don't always rain. Somewhat confident it is fact.",3,1,Cloud density and precipitation are meteorology. Very confident it is physical.,4,0,'Black as ink' is a hyperbolic simile. Very confident it is figurative.,4,1,It states an empirical link between dark clouds and rain. Very confident it is positive.,4,0,It predicts rain from cloud darkness. Very confident it is reasoning.,4,1,Weather watching is a universal daily experience. Very confident it is everyday.,4,People predict rain from dark clouds.,"['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"The peach is soft as mush, so it is overripe.",1,Ripeness stage can be objectively measured by sugar and firmness. Very confident it is fact.,4,1,Fruit ripening is plant biology. Very confident it is physical.,4,0,'Soft as mush' is a hyperbolic simile. Very confident it is figurative.,4,1,It describes the empirical softening of ripening fruit. Very confident it is positive.,4,0,It infers overripeness from softness. Very confident it is reasoning.,4,1,Squeezing fruit at the store is common. Very confident it is everyday.,4,People judge fruit ripeness by feel.,"['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"The pot is boiling over, so the burner is cranked too high.",1,Burner setting and boil rate are objectively checkable. Very confident it is fact.,4,1,Boiling is thermodynamics. Very confident it is physical.,4,0,'Cranked too high' is idiomatic and 'boiling over' is often figurative. Somewhat confident it counts as figurative rather than literal.,3,1,It describes the empirical effect of heat on boiling liquid. Very confident it is positive.,4,0,It infers excess heat from boiling over. Very confident it is reasoning.,4,1,Cooking on a stove is a daily activity. Very confident it is everyday.,4,Cooks know excess heat causes pots to boil over.,"['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"The river is frozen solid, so it has been bitterly cold for days.",1,Past temperatures are objectively recorded. Very confident it is fact.,4,1,Freezing is physics. Very confident it is physical.,4,0,'Bitterly cold' is a metaphor. Somewhat confident the figurative element is strong enough.,3,1,It states the empirical relation between sustained cold and freezing. Very confident it is positive.,4,0,It infers past weather from the frozen state. Very confident it is reasoning.,4,1,Frozen rivers are seen in cold climates. Somewhat confident it is everyday for most people.,3,People know a river freezes only after prolonged cold.,"['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"The phone battery is on its deathbed, so the screen will go dark soon.",1,Whether the phone shuts off is objectively observable. Very confident it is fact.,4,1,Battery discharge is electrochemistry. Very confident it is physical.,4,0,'On its deathbed' personifies the battery. Very confident it is figurative.,4,1,It describes the empirical behavior of batteries. Very confident it is positive.,4,0,It predicts shutdown from low charge. Very confident it is reasoning.,4,1,Low phone batteries are a daily experience. Very confident it is everyday.,4,People know a nearly empty battery means the device will shut off.,"['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"The ground is wet and the sky is cloudy, so it recently rained.",1,Whether it rained can be objectively checked. It is not a matter of preference or opinion.,4,1,Rain and wetness are natural physical phenomena. Nothing socially constructed is involved.,4,1,Every word means exactly what it says. There is no metaphor or idiom.,4,1,"It describes what happened in the world, not what ought to be. No value judgment is present.",4,0,"It combines observations (wet ground, clouds) with knowledge of weather to reach a conclusion. It is an inference, not a bare observation.",4,1,"Wet ground and cloudy skies are encountered constantly in daily life. This is directly observable, not abstract.",4,People routinely infer past rain from wet ground and clouds without needing instruction.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"The ice cube was left in the sun, so it has melted.",1,One can check whether the ice melted. It is objectively verifiable.,4,1,Melting is a physical phase change governed by thermodynamics. It has nothing to do with social rules.,4,1,The words are plain and literal. No figurative expression is used.,4,1,It states an empirical regularity about the world. It makes no normative claim.,4,0,A premise (left in sun) plus knowledge (heat melts ice) yields a conclusion. It is a deduction rather than a plain fact.,4,1,Ice and sunshine are ordinary everyday things. Anyone can observe this directly.,4,Everyone knows ice melts in warmth and expects a sunlit cube to be water.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"The car's fuel gauge reads empty, so it will soon stop running.",1,Whether the car stops can be objectively demonstrated. It is not subjective.,4,1,"Engines need fuel due to mechanical and chemical principles. This is engineering, not social convention.",4,1,The statement is plain and direct. There is no idiom or hyperbole.,4,1,"It describes what will happen, not what should. No value is expressed.",4,0,"It infers a future consequence from a present reading plus knowledge about engines. It is a conclusion, not merely an observation.",4,1,Fuel gauges are an ordinary part of driving. This is common personal experience.,4,Drivers universally understand that no fuel means the engine will quit.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"The bread has green fuzzy spots, so it is moldy.",1,Mold presence can be objectively confirmed. It is not opinion.,4,1,Mold growth is a biological process. It is not a social construct.,4,1,All terms are used literally. No figure of speech appears.,4,1,It describes a state of the world. It does not prescribe behavior.,4,0,Visible evidence plus knowledge of mold's appearance yields the conclusion. It is inference from signs.,4,1,Stale bread is an ordinary household encounter. This is directly observable at home.,4,People instantly recognize fuzzy green patches on food as mold.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"The phone was not charged overnight, so its battery is low this morning.",1,Battery level can be objectively measured. It is not a matter of opinion.,4,1,"Battery discharge is electrochemistry. It is a physical process, not a social one.",4,1,The wording is plain and literal. No metaphor is used.,4,1,It states what is the case. No norm or value judgment is involved.,4,0,It combines a fact about charging with knowledge of battery drain to conclude the state. It is a deduction.,4,1,Charging phones is a daily routine for most people. It is common personal experience.,4,Anyone with a phone knows an uncharged battery drains and will be low.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
"The pot is boiling over, so the stove is turned up too high.",1,The stove setting and the boiling can be objectively checked. It is not subjective.,3,1,Boiling is a thermodynamic process. It is not socially constructed.,4,1,'Boiling over' here literally describes liquid overflowing. No idiom is intended.,3,1,"It describes a causal state of affairs. 'Too high' refers to a physical threshold, not a value judgment.",3,0,It infers a cause (high heat) from an effect (boiling over). It is inference rather than observation.,4,1,Boiling pots are a routine kitchen occurrence. It is directly experienced at home.,4,Cooks immediately connect boiling over with excess heat and turn the burner down.,"['fact', 'physical', 'literal language', 'positive', 'reasoning', 'everyday']",anthropic/claude-fable-5.1
