id,statement,statementSource,origLanguage,published,statementMedian,createdAt,updatedAt,statementCategory,parentId
213,america did the right thing when it broke away from britain in 1776,news media,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,History and events,
214,america is a place where courage and conviction can make a difference,campaign email,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,General reference,
215,america should strive to uphold democracy and human rights across the world,news media,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,General reference,
216,america's growing diversity should be welcomed and we protect them with laws against exploitation sexism and racism,news media,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Human activities,
217,american's need to enact pollicies that made american great again,campaign email,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,History and events,
218,americans are done with hypocritical politicians,campaign email,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Society and social sciences,
219,americans are greedy as a society,news media,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Society and social sciences,
220,americans are hard working and have optimism,campaign email,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Culture and the arts,
221,americans have never been afraid of the future,campaign email,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Society and social sciences,
222,americans know what is right and wrong,campaign email,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Society and social sciences,
223,americans want progressive values,campaign email,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Society and social sciences,
224,americans want republican leaders,campaign email,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Society and social sciences,
225,americans with an intelligence are able to see who is worthy and who is not,campaign email,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
226,an accountant is good at mathematics and logic,category response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Mathematics and logic,
227,an apple a day keeps the doctor away,category response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Health and fitness,
228,an education isn``t how much you have committed to memory or even how much you know it``s being able to differentiate between what you know and what you don``t,aphorism,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,General reference,
229,an eminent reputation is as dangerous as a bad one,aphorism,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Health and fitness,
230,an ideal wife is one who remains faithful to you but tries to be just as charming as if she weren``t,aphorism,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,General reference,
231,an increase from 3 to 9 million cases of gout over a decade suggests that the change in human lifestyle influences the development of the disease,news media,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Health and fitness,
232,an intelligent hell would be better than a stupid paradise,aphorism,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Philosophy and thinking,
233,an invitation would make you want to go to a party,Concept Net,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
234,an open border leaves citizens unprotected and presents a conflict between the governed and the government,news media,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Society and social sciences,
235,an ounce of performance is worth pounds of promises,aphorism,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Philosophy and thinking,
236,anchors should not ask loaded questions to their interviewees,news media,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Human activities,
237,animal agriculture is responsible for many greenhouse gases therefore raising cattle causes global warming,news media,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,History and events,
238,animals are instinctively afraid of the sight or even the track of man,aphorism,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Natural and physical sciences,
239,ann will help people who are in trouble,campaign email,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Human activities,
240,another democratic vote can help secure what's good for our future,campaign email,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Society and social sciences,
241,another victory like that one and we are lost,aphorism,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
242,antisemitism is evil and should be condemned,news media,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Religion and belief systems,
243,anxiety in children is originally nothing other than an expression of the fact they are feeling the loss of the person they love,aphorism,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,General reference,
244,any number multiplied by one stays the same,category response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Mathematics and logic,
245,any number multiplied by zero is always zero,category response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Mathematics and logic,
246,anyone can talk to god but god only talks back to crazy people,category response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Religion and belief systems,
247,anything that is too stupid to be spoken is sung,aphorism,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
248,apparently men can be cured of drugs drink gambling biting his nails and picking his nose but not of marrying,aphorism,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
249,apple can be red,Concept Net,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Natural and physical sciences,
250,apple has some of the best technology,category response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,General reference,
251,aristotle plato and socrates were greek philosophers,category response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Culture and the arts,
252,arizonans have solid conservative values,campaign email,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,General reference,
253,arresting criminals is for cops and courts not politicians,news media,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,General reference,
254,art begins with resistance at the point where resistance is overcome no human masterpiece has ever been created without great labor,aphorism,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Culture and the arts,
255,art in museums can inspire people to write stories,category response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Culture and the arts,
256,as a small businesswoman i know firsthand how the shutdown impacts our families,campaign email,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Society and social sciences,
257,as men advance in life all passions resolve themselves into money love ambition even poetry end in this,aphorism,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Geography and places,
258,as people go their own way destiny goes with them,aphorism,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Philosophy and thinking,
259,as society advances the standard of poverty rises,aphorism,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Society and social sciences,
260,asia is the largest continent in the whole world,category response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Geography and places,
261,asking a writer what he thinks about criticism is like asking a lamppost what it feels about dogs,aphorism,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Culture and the arts,
262,assassination is the extreme form of censorship,aphorism,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
263,assist them in an invention help them scratch,situation response,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Culture and the arts,
264,at twenty everyone is republican,aphorism,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,General reference,
265,australia is an island continent,category response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Geography and places,
266,australia is the only island nation that is also a continent,category response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,General reference,
267,authority doesn``t work without prestige or prestige without distance,aphorism,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Society and social sciences,
268,avoid close contact with people who are ill,campaign email,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Health and fitness,
269,bad administration to be sure can destroy good policy but good administration can never save bad policy,aphorism,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Society and social sciences,
270,balls are round,Concept Net,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,General reference,
271,basic actions to protect the spread of coronavirus are needed,campaign email,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Health and fitness,
272,basic math is used in everyday life,category response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Mathematics and logic,
273,bats are the only flying mammal,category response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,General reference,
274,be approximately right rather than exactly wrong,aphorism,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,General reference,
275,be clear be transparent be prepared be prepared to show your sources and be prepared to show your methodologies that backup your analysis,aphorism,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Human activities,
276,be gentle to your enemy same as to an old oven,aphorism,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Philosophy and thinking,
277,be too busy to have time for regrets,aphorism,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
278,be who you are and say what you feel because those who mind don't matter and those who matter don't mind,aphorism,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Philosophy and thinking,
279,be wiser than other people if you can but do not tell them so,aphorism,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,General reference,
280,before a marriage a man will lie awake all night thinking about something you``ve said after marriage he``ll fall asleep before you finish saying it,aphorism,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
281,before receiving unemployment compensation a peron must show the proof of identity,news media,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Culture and the arts,
282,being bored would make you want to use a television,Concept Net,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
283,being bored would make you want to watch tv,Concept Net,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Human activities,
284,being cold would make you want to get warm,Concept Net,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Health and fitness,
285,being depressed would make you want to hit the bottle,Concept Net,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
286,being dirty would make you want to bathe,Concept Net,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
287,being dirty would make you want to take a bath,Concept Net,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
288,being healthy and exercising frequently can help improve your mental health,category response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Health and fitness,
289,being hot would make you want to go for a swim,Concept Net,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Human activities,
290,being hungry would make you want to eat a hamburger,Concept Net,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
291,being hungry would make you want to eat dinner,Concept Net,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Human activities,
292,being hungry would make you want to go to a restaurant,Concept Net,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
293,being hungry would make you want to have lunch,Concept Net,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Human activities,
294,being hungry would make you want to make bread,Concept Net,En,0,0.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
295,being in a hurry would make you want to eat quickly,Concept Net,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Human activities,
296,being lonely would make you want to meet a friend,Concept Net,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
297,being obese is bad for your health,category response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,General reference,
298,being physically active could improve the quality of life in terms of how you feel each day,category response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,General reference,
299,being polite would make you want to wait your turn,Concept Net,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,People and self,
300,being regularly sedentary is unhealthy,category response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Health and fitness,
301,being religious means that you have faith in certain beliefs and practices dictated by the religion,category response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Religion and belief systems,
302,being strong doesn't necessarily mean you're in shape,category response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,General reference,
303,being thirsty would make you want to drink,Concept Net,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Human activities,
304,being tired would make you want to have a rest,Concept Net,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Health and fitness,
305,being tired would make you want to sleep,Concept Net,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Human activities,
306,believers rely on their religion for spiritual support,category response,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,General reference,
307,benchmark from where you were before not where you think you should be,aphorism,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Philosophy and thinking,
308,better a diamond with a flaw than a pebble without,aphorism,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,Philosophy and thinking,
309,better give cherries to a pig than advice to a fool,aphorism,En,0,1.0,2023-04-08 12:21:33,2023-04-08 12:21:33,General reference,
