statement,fact,fact_explanation,fact_confidence,physical,physical_explanation,physical_confidence,literal language,literal language_explanation,literal language_confidence,positive,positive_explanation,positive_confidence,knowledge,knowledge_explanation,knowledge_confidence,everyday,everyday_explanation,everyday_confidence,commonsense,design_point,model
"Wearing formal clothes to a wedding shows respect, so casual shorts are inappropriate.",0,"The formality rule depends on cultural and personal views, so it is subjective; I am very confident.",4,0,Dress codes are socially constructed conventions; I am very confident.,4,1,"The language is literal, not figurative; I am very confident.",4,0,It makes a judgment about appropriate and inappropriate behavior; I am very confident.,4,0,It draws a conclusion about inappropriate dress from a claim about respect; I am very confident.,4,1,Weddings and dress choices are familiar social events; I am very confident.,4,Most people understand that formal wedding attire signals respect for the occasion.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
"If you want others to trust you, you should keep your promises.",0,The link may be widely held but is not universally testable; I am very confident.,4,0,"Trust and promise-keeping are social concepts, not physical facts; I am very confident.",4,1,The statement is literal and straightforward; I am very confident.,4,0,It prescribes an action as necessary for trust; I am very confident.,4,0,It uses a conditional to link trust with promise-keeping; I am very confident.,4,1,Promises and trust are part of daily human interaction; I am very confident.,4,It is widely known that keeping promises builds trust.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
"A sincere compliment can improve someone's mood, so giving one is kind.",0,Whether a compliment always improves mood is subjective and not universally provable; I am very confident.,4,0,Kindness and compliments are social practices rather than natural laws; I am very confident.,4,1,It is clear and literal; I am very confident.,4,0,"It judges giving compliments as kind, which is a value judgment; I am very confident.",4,0,It reasons from an effect on mood to a moral conclusion about kindness; I am very confident.,4,1,Compliments are ordinary social interactions; I am very confident.,4,People commonly see sincere compliments as both uplifting and kind.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
"If you feel angry during an argument, taking a short break is better than yelling.",0,Whether taking a break is always better is subjective; I am very confident.,4,0,"Conflict management is a social skill, not a physical rule; I am very confident.",4,1,The language is literal; I am very confident.,4,0,"It says one response is better than another, so it is normative; I am very confident.",4,0,It compares two responses to anger and draws a normative conclusion; I am very confident.,4,1,Arguments and anger are ordinary experiences; I am very confident.,4,It is practical common sense that pausing during anger is wiser than yelling.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
You should learn basic cooking because it makes you more independent.,0,The specific benefit of independence is a subjective value claim; I am very confident.,4,0,"Independence and life skills are valued through social norms, not just physical facts; I am very confident.",4,1,It is plain and literal; I am very confident.,4,0,It advises what one should learn and values independence; I am very confident.,4,0,It provides a reason for the recommendation; I am very confident it is reasoning.,4,1,Learning cooking is a common everyday life skill; I am very confident.,4,Many people believe basic cooking skills support independence.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
"If a neighbor is sick, bringing them soup is a thoughtful gesture.",0,Whether soup is the best gesture is subjective and cultural; I am very confident.,4,0,"Neighborly care is a social convention, not a physical law; I am very confident.",4,1,The wording is literal; I am very confident.,4,0,"It praises a gesture as thoughtful, which is a value judgment; I am very confident.",4,0,It connects a situation to a considered response; I am very confident it is reasoning.,4,1,Neighbors and minor illnesses are everyday matters; I am very confident.,4,It is common knowledge that bringing soup to a sick neighbor is considered kind and thoughtful.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
"Family time on holidays matters more than expensive gifts, so prioritize being together.",0,This value ranking is subjective and cannot be objectively proven; I am very confident.,4,0,Holiday priorities and gift expectations are social norms; I am very confident.,4,1,It is literal and clear; I am very confident.,4,0,It judges family time as more important and tells you to prioritize it; I am very confident.,4,0,It draws a practical conclusion from a comparison of values; I am very confident.,4,1,Holiday family gatherings are everyday cultural experiences; I am very confident.,4,Many people believe shared time is more meaningful than material gifts.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
"If you accidentally bump into someone, you should say excuse me.",0,"While widely accepted, the exact phrasing norm is socially variable and subjective; I am very confident.",4,0,Politeness after physical contact is a social rule; I am very confident.,4,1,The language is literal; I am very confident.,4,0,"It prescribes what you should say, reflecting a social norm; I am very confident.",4,0,It links an accidental event to a polite response; I am very confident.,4,1,Bumping into someone is an ordinary minor accident; I am very confident.,4,It is basic social common sense to apologize after accidentally bumping into someone.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
"Listening to a friend's problem without judging helps more, so offer support, not quick advice.",0,Whether this is always more helpful is subjective and cannot be proven universally; I am very confident.,4,0,"Support styles and friendship expectations are social, not physical; I am very confident.",4,1,The phrasing is plain and literal; I am very confident.,4,0,"It recommends offering support over advice, which is a value judgment; I am very confident.",4,0,It concludes with a supportive action based on a claim about what helps; I am very confident.,4,1,Friends' problems and supportive conversations are everyday experiences; I am very confident.,4,People generally know that nonjudgmental listening can be more supportive than unsolicited advice.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
A watched pot never boils.,0,The claim is a subjective perception of time and cannot be objectively verified.,4,0,"It arises from human perception and everyday experience, not from an objective physical law.",3,0,It is a hyperbolic proverb; a watched pot does eventually boil.,4,1,"It describes a perceived empirical pattern about attention and waiting, not a normative command.",3,0,It draws a conclusion from experience: attention does not speed an awaited event.,4,1,"Waiting for something is a common daily experience, not an abstract regularity.",4,It captures the common experience that waiting makes time feel slower.,"['opinion', 'social', 'figure of speech', 'positive', 'reasoning', 'everyday']",~deepseek/deepseek-pro-latest
